2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
2	-0.508	1.48
2	-1.69	-0.175
2	-0.298	-1.26
2	0.301	-1.17
2	0.975	1.48
1	-0.853	-0.254
1	0.837	1.75
2	0.379	1.36
1	-0.364	-0.0828
1	0.939	-0.351
2	1.24	0.554
1	1.37	-0.331
2	-0.48	-0.913
2	1.34	-0.261
2	0.286	1.23
2	0.672	2.03
2	-0.52	-1.52
2	-0.513	1.29
2	-0.648	-0.631
1	-0.113	-0.197
1	0.103	0.329
2	-0.941	0.976
1	-0.533	-0.402
1	1.09	-1.59
2	-0.395	-0.756
1	1.46	-0.417
2	-0.724	-1.26
1	-1.59	-0.98
2	0.159	1.51
2	-0.843	1.4
2	-0.581	-1.27
2	-0.268	-1.26
1	-1.58	-0.842
2	-0.52	1.2
1	-0.0203	1.92
2	-1.52	0.934
2	1.05	0.444
1	0.351	-0.0402
2	-0.322	-1.12
2	-0.654	-0.999
2	0.165	-1.58
1	2.6	0.951
2	1.52	-0.0653
1	-1.29	-0.529
2	1.18	0.392
2	-0.00264	-1.02
2	1.24	0.273
2	1.45	0.398
2	0.54	-1.26
2	-0.324	-1.03
1	-1.69	-1.2
2	-0.455	0.868
1	2.16	1.16
2	-0.232	-1.4
2	0.685	1.69
2	-0.0537	-1.52
2	1.03	0.548
2	-0.758	-1.21
1	-0.259	0.496
1	-0.472	0.411
2	-0.127	-1.33
2	-0.784	-1.05
1	-1.73	-1.32
1	-1.24	-0.919
2	0.275	-0.987
2	1.66	0.672
2	-1.07	0.963
2	-0.262	1.28
1	-1.4	-0.37
1	-0.288	0.305
1	0.778	1.44
2	1.23	-0.493
1	-1.27	-0.273
2	-0.994	1.14
1	0.74	1.2
2	0.489	0.904
1	0.805	-0.237
1	-1.86	-1.47
2	-0.617	-1.02
2	-0.66	0.965
1	0.487	-0.13
2	-0.0508	-1.19
1	0.96	-0.522
2	-1.21	0.778
2	0.149	1.98
1	-1.76	-0.903
1	0.0486	-0.389
2	-0.891	1
2	0.263	-1.48
2	1.21	1.28
1	-1.46	0.0829
2	-1.04	1.19
1	-1.69	-0.542
1	0.707	0.0524
1	-0.201	0.0726
2	-1.97	0.611
1	0.99	-0.0762
2	1.28	0.902
1	0.569	1.62
1	-1.2	-0.451
